node_id,attr,value
14812,label,Ostron
14813,label,Oswald Yorke
14814,label,Other Bells for Us to Ring
14815,label,Other Electricities
14816,label,Otohiko Kaga
14817,label,Ottoline and the Yellow Cat
14819,label,Our Chemical Hearts
14820,label,Our Mutual Friend (1976 TV serial)
14821,label,Our Secret Weapon
14822,label,Out of Jimmy's Head
14823,label,Out of Order (play)
14824,label,Out of Time (novel)
14825,label,Out of True (film)
14826,label,Out of the Easy
14827,label,Philip Gibbs
14828,label,Out of the Silence (James novel)
14829,label,Outlander (TV series)
14830,label,Outpost: Rise of the Spetsnaz
14831,label,Outside Edge
14832,label,Outside Edge (TV series)
14833,label,Outside Looking In (play)
14834,label,Outside the Dog Museum
14835,label,Over Here (TV series)
14836,label,Over My Dead Body (novel)
14837,label,Some Buried Caesar
14838,label,Over at the Frankenstein Place
14839,label,Over the Long High Wall
14840,label,Overload (novel)
14841,label,Owd Bob (1938 film)
14842,label,Owen Barfield
14843,label,Owen Gruffydd
14844,label,Owen Johnson (dendrologist)
14845,label,Owen Jones (antiquary)
14846,label,Owen Price (writer)
14847,label,Owen Wynne Jones
14848,label,"Caernarfon, Gwynedd"
14849,label,Oxford Blood
14850,label,Oz (magazine)
14851,label,Richard Neville (writer)
14852,label,Richard Walsh (Australian publisher)
14853,label,P. H. Newby
14854,label,P. J. Kavanagh
14855,label,P. K. Page
14856,label,William Arthur Irwin
14857,label,P. T. Bivott
14858,label,PINY: Institute of New York
14859,label,Pablo Daniel Magee
14860,label,Pac-Man and the Ghostly Adventures
14861,label,Paco Ignacio Taibo II
14862,label,The Adventures of Paddington (2019 TV series)
14863,label,Padgett Powell
14864,label,Page (servant)
14865,label,The Croaking Raven
14866,label,Paidin mac Lochlainn Ó Mailchonaire
14867,label,Paint It Black (novel)
14868,label,Paint Your Dragon
14869,label,The Evil That Men Do (Buffy novel)
14870,label,Pam Ayres
14871,label,Pamela Bianco
14872,label,Pamela Brooks
14873,label,Pamela Duncan Edwards
14875,label,Pamela F. Service
14876,label,Pamela Ruskin
14877,label,Pamela Vandyke Price
14878,label,Pamela Wynne
14879,label,Pandora Moon
14880,label,Pankaj Dubey
14881,label,Panos Ioannides
14882,label,Pantazi Ghica
14883,label,Panther in the Basement
14885,label,Ship Breaker
14886,label,Paper & Printing Trades Journal
14887,label,Paper Orchid (novel)
14888,label,Paradise for Two (1937 film)
14889,label,Paranoiac (film)
14890,label,Parents of the Band
14891,label,Pariah (novel)
14892,label,Parker's Back
14893,label,Parkin's Patch
14894,label,Party Down
14895,label,Pascale Petit (poet)
14896,label,Passage of Arms
14897,label,The Night-Comers
14898,label,Passengers (short story)
14899,label,Passport to Oblivion
14900,label,Past the Shallows
14901,label,Pat (Alice's Adventures in Wonderland)
14902,label,Pat Barr (writer)
14903,label,Rosie and Jim
14904,label,Titch (TV series)
14905,label,Pat McIntosh
14906,label,Patricia Blondal
14907,label,Patricia Finney
14908,label,Strangers on a Train (novel)
14909,label,Shock Treatment
14910,label,The Rocky Horror Show
14911,label,Patricia Wilson
14912,label,Patrick Allen (music educator)
14913,label,Patrick Argüello
14914,label,Patrick Beesly
14915,label,Patrick Brydone
14916,label,Patrick Cave
14917,label,Patrick Gordon-Duff-Pennington
14918,label,Patrick Hume (editor)
14919,label,The Butcher Boy (novel)
14920,label,Patrick Skene Catling
14921,label,Patrick Tilley
14922,label,The Amtrak Wars
14923,label,Patrick West
14924,label,Patrick Weston Joyce
14927,label,Patrik Ouředník
14928,label,Patsy Smart
14929,label,Rosie Harris
14930,label,Paul Beard (spiritualist)
14931,label,Paul Birch (writer)
14932,label,Paul Broks
14933,label,Paul Brunton
14934,label,Paul Clammer
14935,label,Paul Clark (presenter)
14936,label,Paul Dowswell
14938,label,Paul Farley
14939,label,Paul Gardner (journalist)
14940,label,Paul Gillette
14941,label,Paul Harris (author)
14943,label,Paul Hawkins (humourist)
14944,label,Paul Hendrickson
14945,label,Paul Hornschemeier
14946,label,Paul Howard (writer)
14947,label,Paul Jaeg
14948,label,Paul Kater
14949,label,Paul Kerensa
14950,label,Paul Lebiedzinski
14951,label,Paul Mendelson (novelist)
14952,label,Paul Merton in Galton and Simpson's...
14953,label,Paul Morantz
14954,label,Paul Shipton
14956,label,Paul Vinogradoff
14957,label,Paul Willemen
14958,label,Paul Williams (journalist)
14959,label,Victor Willing
14960,label,Pauline Holdstock
14961,label,Pauline Melville
14962,label,The Ventriloquist's Tale
14963,label,Pauline Prior-Pitt
14964,label,Paulo da Costa (writer)
14965,label,Pavlos Matesis
14966,label,Paweł Jasienica
14968,label,Peacefully in their Sleeps
14969,label,Peachtree Road (novel)
14970,label,Pearl Maiden
14971,label,Peggy Angus
14972,label,Peggy Bennette Hume
14973,label,Peggy Makins
14974,label,Peig Sayers
14975,label,Pen y Fan
14976,label,Robert Sparke Hutchings
14977,label,Penda's Fen
14978,label,Sparkwell
14979,label,Penelope Fletcher
14981,label,Penelope Wallace
14982,label,Penguins Stopped Play
14983,label,Penny Dreadful: City of Angels
14984,label,People's Republic (novel)
14985,label,People Might Hear You
14986,label,People of Earth
14987,label,Per Nilsson (writer)
14988,label,Perceval Gibbon
14989,label,Percy (novel)
14990,label,Raymond Hitchcock (author)
14991,label,Percy Birtchnell
14992,label,Percy Izzard
14993,label,Percy James Brebner
14994,label,Peregrine Pollen
14995,label,Perfect Match (novel)
14996,label,Perrine Leblanc
14997,label,Personal Affair
14998,label,Persuasion (1995 film)
14999,label,Peshoton Dubash
15000,label,Pete Cashmore
15002,label,Peter Abbs
15004,label,Peter Bacon Hales
15005,label,Peter Baláž (Esperantist)
15006,label,Peter Bander van Duren
15007,label,Peter Blum
15008,label,Peter Blume
15009,label,Peter Cooper (author)
15010,label,Peter Crawford (filmmaker)
15011,label,Peter Cureton
15012,label,Peter Entwisle
15013,label,Peter Feldstein (translator)
15014,label,Peter Halkerston
15015,label,Holyrood Abbey
15016,label,Peter Hammond (priest)
15017,label,St Bees School
15018,label,Peter Hollindale
15019,label,Peter Irving
15020,label,Peter J. Conradi
15021,label,Peter John Allan
15022,label,Peter Levi
15023,label,Peter Lovesey
15024,label,"Peter Marshall (author, born 1939)"
15025,label,Peter McDonald (critic)
15026,label,Peter Morris (writer)
15027,label,Peter Newman (author)
15028,label,Peter Phillips (author)
15029,label,Ripon Grammar School
15030,label,Peter R. Newman
15032,label,Peter Robbins (author)
15033,label,Peter Russell (poet)
15034,label,Peter Solis Nery
15035,label,Peter Thomas Hay
15037,label,Peter Wilkins
15038,label,Peter Wilson Coldham
15039,label,Peter Wright (MI5 officer)
15040,label,Peter York
15041,label,Petra Taylor
15042,label,Petra White
15043,label,The Fortunes of Nigel
15044,label,Return to Peyton Place
15045,label,Susan Kay
15046,label,Phantom (Nesbø novel)
15047,label,Police (novel)
15048,label,Phanuel Bacon
15049,label,Phil Gayle
15050,label,Phil Gladwin
15051,label,Phil Parry
15052,label,Phil Porter
15053,label,VeggieTales in the City
15054,label,VeggieTales in the House
15056,label,Philco Radio Time
15057,label,Philip Augar
15058,label,Philip Casey
15059,label,Philip Coggan
15060,label,Philip Dafydd
15061,label,Philip Dodd (author)
15062,label,Philip E. High
15063,label,Philip Gross
15064,label,Philip Harbottle
15065,label,Philip Haythornthwaite
15066,label,Philip Kreiner
15067,label,Philip Levine (poet)
15068,label,Philip Magnus (historian)
15069,label,Poodle Springs
15070,label,Philip Mitchell
15071,label,Philip Steele
15072,label,Philip Tew
15073,label,Philip Wilkinson (author)
15074,label,Philip Womack
15075,label,Philip Yorke (antiquary)
15076,label,Philip of Oxford
15077,label,Philip Ó Ceallaigh
15078,label,The Philosophers' Magazine
15079,label,Phoebe Eclair-Powell
15080,label,Phoebe Gilman
15081,label,Phoebe Power
15082,label,Shark (novel)
15083,label,Phạm Xuân Nguyên
15084,label,Pic (novel)
15085,label,Picture and Text
15086,label,Pie Corbett
15087,label,Pierre Baillargeon
15088,label,Piers Brendon
15090,label,Piet Hagen
15091,label,Tokyo (novel)
15092,label,Pigeon English
15093,label,Pigeon Street
15094,label,Pink String and Sealing Wax
15095,label,Pippa Strachey
15096,label,Piranha II: The Spawning
15097,label,Richard Platt (writer)
15098,label,Pirates of the Caribbean: The Curse of the Black Pearl
15099,label,Pixelface
15100,label,Pixie O'Harris
15101,label,Plain Tales from the Hills
15102,label,Planet Tad
15103,label,Yūichi Suzumoto
15104,label,Play Dead (novel)
15105,label,Robert Goddard (novelist)
15106,label,Playing Away
15107,label,Plays for England
15108,label,Plugged (novel)
15109,label,Plum Johnson
15110,label,Plus One (TV series)
15111,label,Tim Allsop & Stewart Williams
15112,label,Pod Children's Charity
15113,label,"Poems, Chiefly in the Scottish Dialect (Belfast Edition)"
15114,label,"Poems, Chiefly in the Scottish Dialect (Dublin Variant)"
15115,label,"Poems, Chiefly in the Scottish Dialect (Edinburgh Edition)"
15116,label,"Poems, Chiefly in the Scottish Dialect (London Edition)"
15117,label,"Poems, Chiefly in the Scottish Dialect (Second Edinburgh Edition)"
15118,label,Poetry Review
15119,label,Robert Minhinnick
15120,label,Point Blanc
15121,label,Skeleton Key (novel)
15122,label,Poison in Jest
15123,label,Pola Gojawiczyńska
15124,label,Politian (play)
15125,label,Polly Devlin
15126,label,Polly Ho-Yen
15127,label,Polly Plus
15128,label,Pond (book)
15129,label,Poor Cow
15130,label,Poor Cow (novel)
15131,label,The Moonstone
15132,label,Poor White (novel)
15133,label,Pop. 1280
15134,label,PopCo
15135,label,Scarlett Thomas
15136,label,Poppy Cat (TV series)
15137,label,Porridge (1974 TV series)
15138,label,Portrait of a Lady (novel)
15139,label,Post Mortem (Gurney play)
15140,label,Potting On
15141,label,Poulton Hall
15142,label,The Spy in Black
15143,label,The Power (TV series)
15144,label,Power Rangers Operation Overdrive
15145,label,Power of Three (novel)
15146,label,Powers of Darkness
15147,label,Powers of Darkness (Iceland)
15148,label,Prabha Varma
15149,label,Pranciška Regina Liubertaitė
15150,label,Pratibha Nandakumar
15151,label,Pravrajika Vrajaprana
15152,label,Robert Ferrigno
15154,label,Prelude to Fame
15155,label,Prelude to a Kiss (play)
15157,label,Presse Africaine
15158,label,Pretzel (picture book)
15159,label,Pride & Prejudice (2005 film)
15160,label,Pride of Carthage
15161,label,Prideaux John Selby
15162,label,Primary Colors (novel)
15163,label,Prince Caspian and The Voyage of the Dawn Treader (1989 TV serial)
15164,label,Swordships of Scorpio
15165,label,Prince of the Blood (novel)
15166,label,The King's Buccaneer
15167,label,Princes (novel)
15168,label,Princess Diana's Revenge
15169,label,Princess Fitz
15170,label,Winifred Carter
15171,label,Prisoner's Base
15172,label,Private Arrangements
15173,label,Private Fears in Public Places
15174,label,Prochownik's Dream
15175,label,Prodigals of Monte Carlo
15176,label,Profession (novella)
15177,label,Professor Challenger
15178,label,Prometheus (1998 film)
15179,label,Promised Land: Thirteen Books That Changed America
15180,label,Proxima Centauri (short story)
15181,label,Psyche Debauched
15182,label,Thomas Duffet
15183,label,Pulaski (TV series)
15184,label,Pulling (TV series)
15185,label,Pulp (2012 film)
15187,label,Sheila Heti
15188,label,Pyjamas Preferred
15189,label,Pádraig Ó hÉigeartaigh
15190,label,Q... (TV series)
15191,label,Q.E.D. (novel)
15192,label,The Mendip Mystery
15193,label,The Stoat
15194,label,Quantic School of Business and Technology
15195,label,Tom Adams (entrepreneur)
15196,label,Quantum of Solace
15197,label,Queen of Demons
15198,label,Servant of the Dragon
15199,label,Queen of the Dawn
15200,label,Queenie Scott-Hopper
15201,label,Queer City
15202,label,Saint Ronan's Well
15203,label,Quentins
15204,label,Quest for Lost Heroes
15205,label,Waylander (novel)
15206,label,Questions of Travel
15207,label,The Lost Dog
15208,label,Quick Curtain
15209,label,Quiet Comes the Dawn
15210,label,The Quiller Memorandum
15211,label,Quintin Craufurd
15212,label,R. A. Waldron
15213,label,R. Allatini
15214,label,R. C. Lehmann
15215,label,R. D. Low
15216,label,R. J. Ellory
15218,label,R. M. Ballantyne
15219,label,R. M. Lamming
15220,label,R. P. M.
15221,label,R. V. Vernède
15222,label,R. W. Mackelworth
15223,label,R3 (TV series)
15224,label,Rabbittown (film)
15225,label,Rachel Ferguson
15226,label,Rachel Hewitt
15227,label,Rachel Hore
15228,label,Rachel Polonsky
15229,label,Rachel Qitsualik-Tinsley
15230,label,Rachel Wyatt
15231,label,Racists (novel)
15232,label,Radclyffe Hall
15233,label,Una Troubridge
15234,label,Radhika Sanghani
15235,label,Radio Free Albemuth
15236,label,Radwa Ashour
15237,label,Rafael Behr
15238,label,Rafael Medoff
15239,label,Rafts and Dreams
15240,label,Rage of a Demon King
15241,label,Shards of a Broken Crown
15242,label,Ragnhild Hatton
15243,label,Raiders of the Lost Car Park
15244,label,The Book of Ultimate Truths
15245,label,The Most Amazing Man Who Ever Lived
15246,label,Railsea
15247,label,Rain Is Not My Indian Name
15248,label,Ralph Chubb
15249,label,Rowan Gillespie
15251,label,Ramanujan (film)
15253,label,To the Islands
15254,label,Ranjana Ash
15255,label,Rappaccini's Daughter
15256,label,Ratking (novel)
15257,label,Raven Black
15258,label,Rawblood
15259,label,Run for Your Wife (play)
15260,label,Raylan
15261,label,Raymond Allen (scriptwriter)
15262,label,Raymond Antrobus
15263,label,The Pacific Between
15264,label,Raymond Lamont-Brown
15265,label,Raynor Winn
15266,label,Real Men (British TV series)
15267,label,Reay Tannahill
15268,label,Rebecca (1940 film)
15269,label,Rebecca (1997 TV series)
15270,label,Rebecca Curran
15271,label,Rebecca D. Costa
15272,label,Rebecca Dulcibella Orpen
15273,label,Rebecca Frazier
15274,label,Rebecca Morris (author)
15275,label,Rebecca Shaw (author)
15276,label,Rebecca West
15277,label,Reception (play)
15278,label,Reception history of Jane Austen
15279,label,Recitatif
15280,label,RedRobe
15281,label,Red Comet
15282,label,"Red Earth, White Earth"
15283,label,Red Nose Day Actually
15284,label,Red Seas Under Red Skies
15285,label,The Lies of Locke Lamora
15286,label,The Republic of Thieves
15287,label,Redemption (Fast novel)
15288,label,Reedy's Mirror
15289,label,Reeling (book)
15290,label,Refik Erduran
15291,label,The Way of the Sufi
15292,label,Refugees (drama)
15293,label,Regeneration (Haggard book)
15294,label,Reggie Perrin
15295,label,Regina v Rumpole
15296,label,Rumpole and the Golden Thread
15297,label,Reginald Alec Martin
15298,label,Reginald Allender Smith
15299,label,Reginald Copleston
15301,label,Reigate Heath
15302,label,Reign in Hell (novel)
15303,label,Reincarnation (novel)
15304,label,Rejection Slips
15305,label,Rejina Sabur-Cross
15306,label,Arranged marriage in the Indian subcontinent
15307,label,Bengali Muslim wedding
15308,label,Released for Death
15309,label,Relic (novel)
15310,label,Reliquary (novel)
15311,label,Remember Me? (novel)
15312,label,Twenties Girl
15313,label,Remembrance of Things Past (play)
15314,label,Reni Eddo-Lodge
15315,label,Why I'm No Longer Talking to White People About Race
15316,label,Societal racism
15317,label,Replacements (short story)
15318,label,Report on the Barnhouse Effect
15319,label,Reporting the Universe
15320,label,Reputation for a Song
15321,label,Resistance (2011 film)
15322,label,Respectable (TV series)
15323,label,Retrograde (TV series)
15324,label,Return to Sender (2004 film)
15325,label,Return to the Hundred Acre Wood
15326,label,Reuben Bourne
15327,label,Reunion (1989 film)
